RNA anno gene_id	TPM in G1	TPM in G1+HB	TPM in HB	TPM in G1/TPM in HB	TPM in G1+HB/TPM in HB
gene-G1-620	11.08458815	6.871793521	6.768179693	1.637750275	1.015308965
gene-G1-621	26.04878216	13.17093758	14.98668361	1.738128518	0.878842706
gene-G1-622	6.650752893	9.162391361	7.735062507	0.859818894	1.184527126
gene-G1-623	44.89258203	35.50426652	28.52304299	1.573905773	1.244757319
gene-G1-624	52.65179374	37.79486437	56.07920317	0.938882701	0.673955089
gene-G1-625	42.12143499	26.34187516	30.45680862	1.382989121	0.864892822
gene-G1-626	64.2906113	41.80341059	52.69511333	1.220048829	0.793307158
gene-G1-627	28.8199292	26.34187516	34.32433987	0.839635352	0.76744011
gene-G1-628	18.84379986	20.0427311	24.65551174	0.764283462	0.812910773
gene-G1-629	60.41100544	42.94870951	56.56264458	1.068037145	0.75931226
gene-G1-63	14.96419401	24.05127732	19.82109767	0.754962932	1.213418032
gene-G1-630	53.20602314	56.11964709	54.14543755	0.982650165	1.036461235
gene-G1-631	22.16917631	19.47008164	26.10583596	0.849203846	0.745813376
gene-G1-632	57.085629	61.27349223	61.88050005	0.922514022	0.990190644
gene-G1-633	31.59107624	20.0427311	34.32433987	0.920369521	0.583921823
gene-G1-634	38.79605854	26.34187516	38.67531253	1.003122044	0.681103098
gene-G1-635	36.0249115	37.22221491	45.92693363	0.784396184	0.810465928
gene-G1-636	42.6756644	46.38460627	50.27790629	0.848795575	0.922564396
gene-G1-637	22.72340572	22.33332894	35.77466409	0.635181526	0.62427781
gene-G1-638	84.24286998	65.85468791	72.516211	1.161710862	0.908137463
gene-G1-639	38.79605854	54.97434817	56.07920317	0.691808306	0.980298311
gene-G1-64	13.30150579	19.47008164	15.95356642	0.833763776	1.220421888
gene-G1-640	21.6149469	29.20512246	39.15875394	0.5519825	0.745813376
gene-G1-641	42.6756644	29.20512246	56.56264458	0.754484956	0.516332337
gene-G1-642	28.8199292	39.51281275	43.02628519	0.669821461	0.918341255
gene-G1-643	24.38609394	18.89743218	30.45680862	0.800677912	0.62046659
gene-G1-644	59.30254663	66.42733737	70.58244537	0.840188326	0.941131141
gene-G1-645	11.63881756	10.88033974	11.11915235	1.046736045	0.978522409
gene-G1-646	3.879605854	6.299144061	5.317855473	0.729543304	1.184527126
gene-G1-647	16.07265282	9.162391361	15.95356642	1.007464563	0.574316182
gene-G1-648	10.53035875	10.30769028	17.88733205	0.588704829	0.57625644
gene-G1-649	31.03684683	19.47008164	26.10583596	1.188885385	0.745813376
gene-G1-65	68.72444656	57.26494601	71.54932819	0.960518405	0.800356166
gene-G1-650	6.096523485	9.162391361	15.47012501	0.39408366	0.592263563
gene-G1-651	12.74727638	8.017092441	13.05291798	0.976584423	0.614199251
gene-G1-652	8.867670524	5.153845141	3.867531253	2.292850385	1.332593017
gene-G1-653	8.867670524	8.017092441	4.35097266	2.038089231	1.842597752
gene-G1-654	8.313441116	18.89743218	11.60259376	0.716515745	1.628724798
gene-G1-655	22.16917631	26.34187516	17.88733205	1.239378587	1.472655346
gene-G1-656	28.8199292	25.19657624	26.58927737	1.083892909	0.947621701
gene-G1-657	20.50648809	30.92307084	22.72174611	0.902504939	1.36094606
gene-G1-658	10.53035875	11.4529892	11.60259376	0.907586611	0.987105938
gene-G1-659	18.84379986	26.91452462	24.17207033	0.779569131	1.113455499
gene-G1-66	85.35132879	81.88887279	78.80094929	1.083125642	1.039186374
gene-G1-660	6.650752893	8.589741901	5.317855473	1.250645665	1.615264263
gene-G1-661	16.07265282	20.0427311	21.27142189	0.755598422	0.942237487
gene-G1-662	16.62688223	10.88033974	18.37077345	0.90507252	0.592263563
gene-G1-663	8.867670524	11.4529892	11.11915235	0.797513177	1.030023588
gene-G1-664	18.84379986	20.61538056	21.27142189	0.885874012	0.969158558
gene-G1-665	8.313441116	16.03418488	16.43700783	0.50577582	0.975492927
gene-G1-666	40.45874677	40.08546221	39.64219535	1.020598037	1.011181693
gene-G1-667	16.07265282	8.589741901	13.53635939	1.187368949	0.634568103
gene-G1-668	21.6149469	13.74358704	16.43700783	1.315017133	0.836136795
gene-G1-669	10.53035875	9.735040821	7.735062507	1.361379916	1.258560072
gene-G1-67	33.80799387	34.93161706	31.42369143	1.07587595	1.111633149
gene-G1-670	24.38609394	26.91452462	27.07271877	0.900762651	0.994156695
gene-G1-671	11.63881756	12.59828812	11.60259376	1.003122044	1.085816532
gene-G1-672	29.37415861	37.22221491	28.52304299	1.02983958	1.304987512
gene-G1-673	5.542294077	6.299144061	8.218503913	0.67436776	0.766458729
gene-G1-674	14.4099646	18.89743218	28.03960159	0.513914742	0.673955089
gene-G1-675	41.01297617	56.69229655	42.05940238	0.975120279	1.347910178
gene-G1-676	58.74831722	70.43588359	58.49641021	1.004306367	1.204106087
gene-G1-677	15.51842342	22.33332894	22.72174611	0.68297671	0.982905488
gene-G1-678	24.38609394	29.20512246	38.19187113	0.638515297	0.764694727
gene-G1-679	41.01297617	53.25639979	41.57596097	0.986458887	1.280942125
gene-G1-68	55.42294077	41.80341059	43.5097266	1.27380577	0.960783113
gene-G1-680	29.37415861	38.36751383	40.60907816	0.723339705	0.944801398
gene-G1-681	13.85573519	11.4529892	13.53635939	1.023593922	0.846090804
gene-G1-682	19.39802927	27.48717408	24.17207033	0.802497635	1.137146041
gene-G1-683	12.74727638	13.74358704	14.98668361	0.85057353	0.917053259
gene-G1-684	84.24286998	95.63245983	76.86718366	1.095953643	1.244125975
gene-G1-685	91.44785228	121.4016855	73.96653522	1.236340894	1.64130556
gene-G1-686	29.92838802	38.94016329	30.94025003	0.967296256	1.258560072
gene-G1-687	17.73534105	33.21366868	28.52304299	0.621789935	1.164450395
gene-G1-688	41.01297617	75.58972873	57.52952739	0.712903061	1.313929249
gene-G1-689	21.6149469	21.18803002	19.33765627	1.117764563	1.095687592
gene-G1-69	57.63985841	38.36751383	40.60907816	1.419383572	0.944801398
gene-G1-690	10.53035875	7.444442981	14.01980079	0.751106161	0.530994919
gene-G1-691	13.30150579	8.589741901	14.5032422	0.917140154	0.592263563
gene-G1-692	11.63881756	14.88888596	10.15226954	1.146425193	1.466557394
gene-G1-693	9.976129339	10.30769028	14.01980079	0.711574257	0.735223733
gene-G1-694	13.85573519	16.60683434	14.98668361	0.924536446	1.108106021
gene-G1-695	12.19304697	8.589741901	8.218503913	1.483609073	1.045170994
gene-G1-696	12.74727638	12.59828812	13.53635939	0.941706408	0.930699885
gene-G1-697	12.74727638	16.60683434	14.5032422	0.878925981	1.145042889
gene-G1-698	19.39802927	16.60683434	20.30453908	0.955354327	0.817887778
gene-G1-699	16.07265282	16.60683434	14.01980079	1.146425193	1.184527126
gene-G1-7	17.73534105	26.91452462	28.03960159	0.632510451	0.95987543
gene-G1-70	68.17021715	61.84614169	58.97985161	1.15582212	1.048597784
gene-G1-700	12.19304697	10.30769028	14.98668361	0.813592072	0.687789944
gene-G1-701	14.4099646	13.74358704	14.01980079	1.027829483	0.980298311
gene-G1-702	12.74727638	19.47008164	18.37077345	0.693888932	1.05984006
gene-G1-703	12.74727638	15.46153542	13.53635939	0.941706408	1.142222586
gene-G1-704	23.27763513	21.76067948	23.20518752	1.003122044	0.937750642
gene-G1-705	9.421899932	16.60683434	15.95356642	0.590582675	1.040948081
gene-G1-706	14.96419401	29.20512246	20.78798049	0.719848377	1.404904266
gene-G1-707	4.98806467	11.4529892	13.53635939	0.368493812	0.846090804
gene-G1-708	16.62688223	24.05127732	32.39057425	0.513324713	0.742539392
gene-G1-709	7.759211708	10.30769028	13.53635939	0.573212596	0.761481724
gene-G1-71	31.03684683	26.34187516	31.90713284	0.972724406	0.825579512
gene-G1-710	11.08458815	26.91452462	25.62239455	0.43261328	1.050429716
gene-G1-711	29.92838802	42.94870951	42.54284379	0.703488186	1.009540164
gene-G1-712	23.83186453	29.77777192	28.52304299	0.835530225	1.043990009
gene-G1-713	26.60301157	27.48717408	36.2581055	0.733712123	0.758097361
gene-G1-714	17.18111164	20.0427311	23.20518752	0.740399604	0.863717696
gene-G1-715	20.50648809	20.0427311	30.94025003	0.662777064	0.647788272
gene-G1-716	21.6149469	29.77777192	34.80778128	0.620980313	0.855491813
gene-G1-717	24.94032335	33.21366868	49.79446489	0.500865375	0.667015275
gene-G1-718	10.53035875	17.75213326	21.7548633	0.484046192	0.816007576
gene-G1-719	14.96419401	20.61538056	32.39057425	0.461992242	0.636462336
gene-G1-72	28.26569979	25.19657624	21.7548633	1.299281885	1.158204301
gene-G1-720	19.39802927	24.62392678	36.2581055	0.534998423	0.679128886
gene-G1-721	19.39802927	32.64101922	45.44349223	0.426860444	0.718277087
gene-G1-722	8.313441116	21.76067948	23.20518752	0.358257873	0.937750642
gene-G1-723	8.867670524	17.1794838	19.82109767	0.447385441	0.866727165
gene-G1-724	16.62688223	30.35042138	36.74154691	0.45253626	0.826051812
gene-G1-725	31.59107624	66.99998683	75.41685944	0.418886128	0.888395345
gene-G1-726	11.08458815	25.19657624	23.68862893	0.46792865	1.063657011
gene-G1-727	9.421899932	13.17093758	18.85421486	0.499723802	0.69856728
gene-G1-728	19.39802927	28.632473	32.87401565	0.59007179	0.870975828
gene-G1-729	12.74727638	18.89743218	35.29122269	0.361202458	0.535471167
gene-G1-73	38.79605854	38.36751383	47.37725785	0.818875138	0.80982977
gene-G1-730	30.48261743	40.65811167	75.90030085	0.401613921	0.535677872
gene-G1-731	26.60301157	30.92307084	51.72823051	0.514284199	0.597798737
gene-G1-732	4.98806467	10.88033974	10.15226954	0.491325083	1.071715019
gene-G1-733	27.15724098	24.05127732	28.52304299	0.952115838	0.8432227
gene-G1-734	35.4706821	29.20512246	27.07271877	1.31020022	1.078765776
gene-G1-735	42.12143499	33.21366868	53.66199614	0.784939772	0.618942102
gene-G1-736	23.83186453	39.51281275	62.84738287	0.379202179	0.628710552
gene-G1-737	11.63881756	18.89743218	24.17207033	0.481498581	0.781787903
gene-G1-738	40.45874677	24.05127732	48.82758207	0.828604347	0.492575637
gene-G1-739	58.74831722	54.40169871	68.64867975	0.855782186	0.792465331
gene-G1-74	42.6756644	42.37606005	42.54284379	1.003122044	0.996079629
gene-G1-740	48.77218788	38.94016329	48.82758207	0.998865514	0.797503412
gene-G1-741	24.38609394	22.9059784	30.94025003	0.78816732	0.740329454
gene-G1-742	29.92838802	32.64101922	25.62239455	1.168055857	1.2739254
gene-G1-743	17.73534105	9.162391361	20.30453908	0.873466813	0.451248429
gene-G1-744	45.44681144	28.632473	39.64219535	1.146425193	0.722272638
gene-G1-745	16.07265282	20.61538056	23.20518752	0.692631887	0.888395345
gene-G1-746	41.01297617	25.19657624	36.74154691	1.116256109	0.685778862
gene-G1-747	12.19304697	5.153845141	10.63571095	1.146425193	0.484579279
gene-G1-748	17.73534105	10.30769028	28.03960159	0.632510451	0.367611867
gene-G1-749	31.03684683	17.1794838	29.0064844	1.069996846	0.592263563
gene-G1-75	46.00104084	32.06836976	46.41037504	0.991180114	0.690974157
gene-G1-750	31.03684683	22.9059784	39.15875394	0.792590257	0.584951667
gene-G1-751	44.33835262	26.34187516	36.74154691	1.206763361	0.716950629
gene-G1-752	33.25376446	29.77777192	33.84089847	0.982650165	0.879934437
gene-G1-753	7.204982301	5.726494601	5.317855473	1.354866137	1.076842842
gene-G1-754	39.90451736	36.64956544	39.15875394	1.019044616	0.935922668
gene-G1-755	52.65179374	36.07691598	45.44349223	1.158621205	0.793885202
gene-G1-756	47.10949966	34.3589676	35.77466409	1.316839748	0.9604274
gene-G1-757	47.66372907	40.65811167	35.29122269	1.350583104	1.152074328
gene-G1-758	32.69953506	19.47008164	22.23830471	1.470414921	0.87552005
gene-G1-759	47.66372907	36.64956544	39.64219535	1.202348373	0.924508976
gene-G1-76	87.56824642	64.70938899	41.09251957	2.131002123	1.574724297
gene-G1-760	64.2906113	43.52135897	48.82758207	1.31668636	0.891327342
gene-G1-761	82.58018175	55.54699763	63.33082427	1.303949265	0.877092605
gene-G1-762	5.542294077	7.444442981	8.70194532	0.636902885	0.855491813
gene-G1-763	8.867670524	2.8632473	4.35097266	2.038089231	0.658070626
gene-G1-764	23.27763513	5.726494601	14.5032422	1.60499527	0.394842375
gene-G1-765	103.0866698	45.81195681	43.99316801	2.343242701	1.041342528
gene-G1-766	50.4348761	16.03418488	39.64219535	1.272252348	0.404472677
gene-G1-767	37.13337032	23.47862786	37.70842972	0.984749845	0.622636053
gene-G1-768	54.31448196	34.93161706	75.90030085	0.715602986	0.460230285
gene-G1-769	63.73638189	44.66665789	66.23147271	0.962327716	0.674402305
gene-G1-77	36.0249115	22.33332894	66.71491412	0.539982881	0.334757666
gene-G1-770	36.0249115	33.21366868	53.66199614	0.671330068	0.618942102
gene-G1-771	27.71147039	26.91452462	49.79446489	0.556517084	0.540512378
gene-G1-772	24.38609394	18.89743218	30.45680862	0.800677912	0.62046659
gene-G1-773	51.54333492	45.81195681	64.78114849	0.795653305	0.707180374
gene-G1-774	15.51842342	13.17093758	15.95356642	0.972724406	0.825579512
gene-G1-775	29.37415861	38.94016329	47.37725785	0.620005461	0.821916781
gene-G1-776	44.89258203	28.632473	41.57596097	1.079772565	0.688678562
gene-G1-777	22.72340572	15.46153542	31.42369143	0.723129737	0.492034345
gene-G1-778	56.53139959	50.96580195	69.61556256	0.812051178	0.732103571
gene-G1-779	8.867670524	13.74358704	19.82109767	0.447385441	0.693381732
gene-G1-78	13.85573519	14.88888596	14.98668361	0.924536446	0.993474364
gene-G1-780	17.18111164	11.4529892	23.68862893	0.725289408	0.48348046
gene-G1-781	39.90451736	25.19657624	38.19187113	1.044843214	0.659736627
gene-G1-782	33.80799387	21.18803002	58.0129688	0.58276614	0.365229197
gene-G1-783	25.49455276	32.64101922	55.59576177	0.458570077	0.587113445
gene-G1-784	11.63881756	8.017092441	19.33765627	0.601873226	0.414584494
gene-G1-785	20.50648809	21.18803002	26.58927737	0.771231493	0.796863703
gene-G1-786	14.96419401	18.89743218	36.2581055	0.412713069	0.521191935
gene-G1-787	19.39802927	13.17093758	30.45680862	0.636902885	0.432446411
gene-G1-788	36.0249115	20.61538056	54.14543755	0.665336049	0.380740862
gene-G1-789	21.6149469	24.62392678	44.96005082	0.480758952	0.547684585
gene-G1-79	41.01297617	32.06836976	33.35745706	1.229499482	0.961355349
gene-G1-790	12.74727638	14.3162365	20.78798049	0.613204173	0.688678562
gene-G1-791	13.85573519	10.30769028	18.85421486	0.734887944	0.546704827
gene-G1-792	18.84379986	13.17093758	20.78798049	0.906475734	0.633584277
gene-G1-793	22.72340572	13.74358704	25.62239455	0.886857224	0.536389642
gene-G1-794	9.976129339	13.74358704	11.60259376	0.859818894	1.184527126
gene-G1-795	17.73534105	21.76067948	24.65551174	0.719325611	0.882588839
gene-G1-796	35.4706821	30.35042138	42.05940238	0.843347268	0.721608479
gene-G1-797	15.51842342	14.88888596	22.72174611	0.68297671	0.655270325
gene-G1-798	12.19304697	16.03418488	16.43700783	0.741804536	0.975492927
gene-G1-799	15.51842342	9.162391361	15.47012501	1.003122044	0.592263563
gene-G1-8	8.313441116	16.03418488	13.05291798	0.636902885	1.228398501
gene-G1-80	68.72444656	58.98289439	36.2581055	1.895422985	1.626750587
gene-G1-800	7.759211708	12.59828812	20.30453908	0.382141731	0.62046659
gene-G1-801	11.63881756	12.02563866	48.82758207	0.238365634	0.246287818
gene-G1-802	22.16917631	12.59828812	17.40389064	1.27380577	0.723877688
gene-G1-803	24.94032335	14.3162365	29.0064844	0.859818894	0.493552969
gene-G1-804	11.08458815	9.162391361	19.33765627	0.573212596	0.47381085
gene-G1-805	5.542294077	8.017092441	14.01980079	0.395319032	0.571840682
gene-G1-806	2.771147039	13.74358704	12.56947657	0.220466383	1.093409655
gene-G1-807	6.650752893	10.88033974	23.68862893	0.28075719	0.459306437
gene-G1-808	23.83186453	16.60683434	29.48992581	0.808135792	0.563135847
gene-G1-809	27.71147039	41.80341059	46.41037504	0.597096454	0.900734169
gene-G1-81	59.85677604	49.82050303	36.74154691	1.629130537	1.355971842
gene-G1-810	33.25376446	22.33332894	31.42369143	1.058238639	0.710716276
gene-G1-811	18.84379986	19.47008164	26.10583596	0.721823269	0.745813376
gene-G1-812	9.976129339	11.4529892	10.15226954	0.982650165	1.128121072
gene-G1-813	21.6149469	24.05127732	7.735062507	2.794411407	3.109383706
gene-G1-814	18.84379986	20.0427311	12.08603517	1.559138262	1.658337977
gene-G1-815	8.313441116	14.88888596	6.768179693	1.228312706	2.199836091
gene-G1-816	16.62688223	28.632473	13.05291798	1.27380577	2.193568752
gene-G1-817	10.53035875	14.3162365	5.80129688	1.815173222	2.467764846
gene-G1-818	13.30150579	11.4529892	5.317855473	2.501291329	2.153685684
gene-G1-819	14.4099646	20.61538056	4.35097266	3.311895001	4.738108504
gene-G1-82	55.42294077	33.21366868	34.80778128	1.592257212	0.954202407
gene-G1-820	8.313441116	9.162391361	5.80129688	1.433031491	1.579369501
gene-G1-821	6.096523485	13.17093758	3.384089847	1.801525303	3.8920177
gene-G1-822	16.07265282	12.59828812	6.284738287	2.557410045	2.004584367
gene-G1-823	11.63881756	17.1794838	8.70194532	1.337496058	1.974211877
gene-G1-824	11.63881756	10.30769028	11.60259376	1.003122044	0.888395345
gene-G1-825	12.19304697	21.76067948	10.63571095	1.146425193	2.0460014
gene-G1-826	22.72340572	14.88888596	6.768179693	3.357388064	2.199836091
gene-G1-827	26.60301157	18.89743218	12.08603517	2.20113637	1.563575806
gene-G1-828	11.63881756	14.88888596	12.08603517	0.962997162	1.231908211
gene-G1-829	13.85573519	8.589741901	7.735062507	1.791289363	1.110494181
gene-G1-83	31.59107624	24.62392678	35.77466409	0.883057243	0.688306303
gene-G1-830	18.28957046	24.62392678	15.47012501	1.18225098	1.591708326
gene-G1-831	16.62688223	13.74358704	7.735062507	2.149547236	1.776790689
gene-G1-832	16.62688223	18.32478272	11.11915235	1.495337208	1.648037741
gene-G1-833	18.84379986	28.05982354	15.47012501	1.218076767	1.813807162
gene-G1-834	8.313441116	22.9059784	5.317855473	1.563307081	4.307371368
gene-G1-835	11.63881756	19.47008164	12.08603517	0.962997162	1.610956892
gene-G1-836	7.759211708	13.17093758	8.70194532	0.891664039	1.513562439
gene-G1-837	18.28957046	17.75213326	6.284738287	2.910156258	2.824641608
gene-G1-838	12.19304697	20.61538056	12.56947657	0.970052086	1.640114482
gene-G1-839	7.759211708	11.4529892	10.63571095	0.729543304	1.076842842
gene-G1-84	48.77218788	27.48717408	33.84089847	1.441220242	0.812247172
gene-G1-840	12.19304697	15.46153542	11.11915235	1.096580619	1.390531844
gene-G1-841	8.313441116	10.30769028	5.80129688	1.433031491	1.776790689
gene-G1-842	23.83186453	32.64101922	18.37077345	1.297270613	1.776790689
gene-G1-843	5.542294077	5.726494601	3.867531253	1.433031491	1.480658908
gene-G1-844	9.421899932	9.735040821	6.768179693	1.392087734	1.438354367
gene-G1-845	22.16917631	22.33332894	14.01980079	1.581276128	1.592984756
gene-G1-846	7.759211708	12.02563866	5.317855473	1.459086609	2.261369968
gene-G1-847	9.976129339	15.46153542	10.63571095	0.937984248	1.453737837
gene-G1-848	12.19304697	20.0427311	10.63571095	1.146425193	1.884474973
gene-G1-849	15.51842342	30.92307084	13.53635939	1.146425193	2.284445172
gene-G1-85	44.89258203	40.65811167	27.07271877	1.658222154	1.501811178
gene-G1-850	11.08458815	12.59828812	9.668828133	1.146425193	1.302979839
gene-G1-851	18.28957046	22.9059784	19.82109767	0.922732472	1.155636221
gene-G1-852	6.650752893	9.735040821	10.63571095	0.625322832	0.915316416
gene-G1-853	1.108458815	9.735040821	2.90064844	0.382141731	3.356160191
gene-G1-854	5.542294077	8.589741901	4.834414067	1.146425193	1.776790689
gene-G1-855	4.98806467	8.589741901	3.384089847	1.473975248	2.538272413
gene-G1-856	14.96419401	23.47862786	22.72174611	0.658584685	1.033310897
gene-G1-857	15.51842342	28.05982354	14.01980079	1.106893289	2.001442386
gene-G1-858	8.313441116	11.4529892	8.218503913	1.011551641	1.393561325
gene-G1-859	9.421899932	16.60683434	21.27142189	0.442937006	0.78071106
gene-G1-86	56.53139959	45.81195681	50.27790629	1.124378554	0.911174712
gene-G1-860	6.096523485	11.4529892	8.70194532	0.700593173	1.316141251
gene-G1-861	7.759211708	13.74358704	16.43700783	0.472057432	0.836136795
gene-G1-862	8.313441116	9.735040821	5.80129688	1.433031491	1.678080095
gene-G1-863	6.096523485	10.88033974	12.08603517	0.504427085	0.900240616
gene-G1-864	6.650752893	13.74358704	5.80129688	1.146425193	2.369054252
gene-G1-865	4.98806467	10.88033974	9.668828133	0.515891337	1.12530077
gene-G1-866	5.542294077	14.88888596	16.92044923	0.327550055	0.879934437
gene-G1-867	8.313441116	12.02563866	13.05291798	0.636902885	0.921298876
gene-G1-868	3.879605854	13.74358704	8.70194532	0.445832019	1.579369501
gene-G1-869	3.879605854	13.17093758	18.37077345	0.211183588	0.716950629
gene-G1-87	57.085629	40.08546221	35.29122269	1.617558833	1.135847929
gene-G1-870	7.204982301	12.02563866	15.95356642	0.451622046	0.753789989
gene-G1-871	9.421899932	16.03418488	15.95356642	0.590582675	1.005053319
